"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
1612,"lightsail",9,12145030,9.11111111111111,"2023-11-28 03:47:12.105447",1,45.39999999999999,30000
1620,"lightsail",10,13502344,10.8,"2023-11-28 03:49:12.104083",1,52.18000000000001,30000
1624,"lightsail",9,12149220,9.68888888888889,"2023-11-28 03:50:12.104171",1,46.199999999999996,30000
1628,"lightsail",9,12150092,9.522222222222222,"2023-11-28 03:51:13.567236",1,46.711111111111116,30000
1632,"lightsail",10,13505608,9.93,"2023-11-28 03:52:12.10488",1,48.04,30000
1616,"lightsail",10,13503455,10.569999999999999,"2023-11-28 03:48:12.102323",1,46.309999999999995,30000
1636,"lightsail",10,13504001,9.52,"2023-11-28 03:53:12.102925",1,46.34,30000
1642,"lightsail",10,13497929,9.89,"2023-11-28 03:55:09.553488",1,48.45,30000
1643,"lightsail",10,13497929,9.89,"2023-11-28 03:55:12.102009",1,48.45,30000
1646,"lightsail",9,12147645,9.833333333333334,"2023-11-28 03:56:09.587182",1,51.022222222222226,30000
1647,"lightsail",9,12147645,9.833333333333334,"2023-11-28 03:56:12.102471",1,51.022222222222226,30000
1650,"lightsail",9,12153600,9.566666666666665,"2023-11-28 03:57:09.555198",1,48.044444444444444,30000
1651,"lightsail",9,13504389,9.45,"2023-11-28 03:57:12.87562",1,47.94,30000
1654,"lightsail",9,12146449,9.41111111111111,"2023-11-28 03:58:09.564233",1,48.97777777777778,30000
1655,"lightsail",10,13493585,9.349999999999998,"2023-11-28 03:58:12.101734",1,49.269999999999996,30000
1658,"lightsail",8,13054185,9.875,"2023-11-28 03:59:09.635359",1,52.5875,30000
1659,"lightsail",8,13503981,10.012500000000001,"2023-11-28 03:59:12.107335",1,53.324999999999996,30000
1662,"lightsail",7,12601207,10.642857142857144,"2023-11-28 04:00:09.635382",1,58.65714285714286,40000
1663,"lightsail",7,12605525,11.028571428571428,"2023-11-28 04:00:12.104776",1,57.94285714285714,40000
